# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)p_ncdm[0]          14:(.)rho_lambda         15:(.)rho_ur             16:(.)rho_crit           17:(.)rho_tot            18:(.)p_tot              19:(.)p_tot_prime        20:gr.fac. D             21:gr.fac. f          
       6.015324094285e+05       2.083136966357e-09       7.687500424108e-01       7.835818923122e+05       1.416670761619e+04       2.355099050882e-02       8.521747932742e+09       4.437141247691e-01       3.602616924365e+11       5.370030956708e+08       2.904200415363e+09       8.289792169729e+10       2.763263915903e+10       3.446454986861e-08       1.673997643147e+11       6.140005819595e+11       6.140005819595e+11       2.035197914094e+11      -1.060452643538e+12       2.147376567674e-04       5.890248219791e-02 
       5.951011653642e+05       2.128361983616e-09       7.770461093332e-01       7.669394854457e+05       1.416669932012e+04       2.380549113185e-02       8.430633441468e+09       4.485011717115e-01       3.451001864658e+11       5.199626171839e+08       2.812042725587e+09       7.940918740961e+10       2.646972775972e+10       3.446454986861e-08       1.603547951175e+11       5.881961743358e+11       5.881961743358e+11       1.949547216208e+11      -1.004993648831e+12       2.148737187423e-04       5.895422099625e-02 
       5.887386804072e+05       2.174568365616e-09       7.854315761924e-01       7.506507890361e+05       1.416669093465e+04       2.406274182989e-02       8.340493093296e+09       4.533397753959e-01       3.305767479560e+11       5.034628765613e+08       2.722809434464e+09       7.606727546387e+10       2.535575714043e+10       3.446454986861e-08       1.536063113497e+11       5.634766070805e+11       5.634766070805e+11       1.867501102423e+11      -9.524353293930e+11       2.150099875300e-04       5.900684910178e-02 
       5.824442194252e+05       2.221777392110e-09       7.939074036094e-01       7.347082828455e+05       1.416668245883e+04       2.432277231635e-02       8.251316473258e+09       4.582304891709e-01       3.166645240279e+11       4.874867148108e+08       2.636407743364e+09       7.286600688558e+10       2.428866764299e+10       3.446454986861e-08       1.471418355102e+11       5.397962608818e+11       5.397962608818e+11       1.788907874890e+11      -9.026259579562e+11       2.151464654818e-04       5.906037548392e-02 
       5.762170551456e+05       2.270010803805e-09       8.024745624607e-01       7.191046065521e+05       1.416667389167e+04       2.458561262557e-02       8.163093277739e+09       4.631738722825e-01       3.033377918981e+11       4.720175174386e+08       2.552747798393e+09       6.979946274057e+10       2.326648628937e+10       3.446454986861e-08       1.409494152100e+11       5.171114351645e+11       5.171114351645e+11       1.713622219921e+11      -8.554217442868e+11       2.152831549752e-04       5.911480920383e-02 
       5.700564680713e+05       2.319290812297e-09       8.111340339983e-01       7.038325563491e+05       1.416666523220e+04       2.485129311633e-02       8.075813313280e+09       4.681704899360e-01       2.905719113187e+11       4.570391971716e+08       2.471742596949e+09       6.686197319121e+10       2.228732313370e+10       3.446454986861e-08       1.350176010729e+11       4.953802673769e+11       4.953802673769e+11       1.641504939309e+11      -8.106864199676e+11       2.154200584149e-04       5.917015941524e-02 
       5.639617463977e+05       2.369640110276e-09       8.198868099498e-01       6.888850816160e+05       1.416665647942e+04       2.511984447538e-02       7.989466495407e+09       4.732209133590e-01       2.783432790193e+11       4.425361772266e+08       2.393307897246e+09       6.404810701332e+10       2.134936776794e+10       3.446454986861e-08       1.293354255661e+11       4.745626556731e+11       4.745626556731e+11       1.572422692964e+11      -7.682908449013e+11       2.155571782328e-04       5.922643536532e-02 
       5.579321859305e+05       2.421081881852e-09       8.287338926366e-01       6.742552816615e+05       1.416664763234e+04       2.539129772091e-02       7.904042847464e+09       4.783257198640e-01       2.666292850662e+11       4.284933751115e+08       2.317362130705e+09       6.135266155418e+10       2.045088597453e+10       3.446454986861e-08       1.238923827222e+11       4.546201848484e+11       4.546201848484e+11       1.506247752373e+11      -7.281126344006e+11       2.156945168883e-04       5.928364639550e-02 
       5.519670900039e+05       2.473639813261e-09       8.376762950811e-01       6.599364025340e+05       1.416663868993e+04       2.566568420619e-02       7.819532499459e+09       4.834854929128e-01       2.554082710579e+11       4.148961869403e+08       2.243826317126e+09       5.877065311314e+10       1.959021651992e+10       3.446454986861e-08       1.186784087144e+11       4.355160553896e+11       4.355160553896e+11       1.442857764440e+11      -6.900358057876e+11       2.158320768688e-04       5.934180194244e-02 
       5.460657694008e+05       2.527338103711e-09       8.467150411216e-01       6.459218339020e+05       1.416662965119e+04       2.594303562316e-02       7.735925686923e+09       4.887008221807e-01       2.446594900804e+11       4.017304722454e+08       2.172623982552e+09       5.629730772712e+10       1.876576808311e+10       3.446454986861e-08       1.136838632490e+11       4.172150155114e+11       4.172150155114e+11       1.382135525263e+11      -6.539504434817e+11       2.159698606896e-04       5.940091153884e-02 
       5.402275422727e+05       2.582201476452e-09       8.558511655228e-01       6.322051059991e+05       1.416662051506e+04       2.622338400608e-02       7.653212749784e+09       4.939723036221e-01       2.343630683473e+11       3.889825392726e+08       2.103681079739e+09       5.392805234384e+10       1.797601631334e+10       3.446454986861e-08       1.088995117412e+11       3.996832960513e+11       3.996832960513e+11       1.323968763428e+11      -6.197523816085e+11       2.161078708949e-04       5.946098481436e-02 
       5.344517340609e+05       2.638255190128e-09       8.650857140965e-01       6.187798866349e+05       1.416661128052e+04       2.650676173527e-02       7.571384131250e+09       4.993005395359e-01       2.244999684545e+11       3.766391307416e+08       2.036925911154e+09       5.165850636657e+10       1.721950101171e+10       3.446454986861e-08       1.043165082409e+11       3.828885481039e+11       3.828885481039e+11       1.268249932435e+11      -5.873429032138e+11       2.162461100573e-04       5.952203149653e-02 
       5.287376774189e+05       2.695525050260e-09       8.744197438118e-01       6.056399782692e+05       1.416660194649e+04       2.679320154077e-02       7.490430376705e+09       5.046861386317e-01       2.150519541816e+11       3.646874100598e+08       1.972289054405e+09       4.948447355470e+10       1.649482343137e+10       3.446454986861e-08       9.992637907723e+10       3.667997832780e+11       3.667997832780e+11       1.214876011843e+11      -5.566284552133e+11       2.163845807790e-04       5.958406141161e-02 
       5.230847121348e+05       2.754037421197e-09       8.838543229213e-01       5.927793151487e+05       1.416659251191e+04       2.708273650620e-02       7.410342132615e+09       5.101297160981e-01       2.060015567739e+11       3.531149479722e+08       1.909703290054e+09       4.740193426513e+10       1.580064369130e+10       3.446454986861e-08       9.572100719116e+10       3.513873164682e+11       3.513873164682e+11       1.163748316796e+11      -5.275203782547e+11       2.165232856912e-04       5.964708448557e-02 
       5.174921850556e+05       2.813819238131e-09       8.933905310714e-01       5.801919605040e+05       1.416658297570e+04       2.737540007252e-02       7.331110145449e+09       5.156318936694e-01       1.973320426441e+11       3.419097096360e+08       1.849103531705e+09       4.540703802025e+10       1.513567829896e+10       3.446454986861e-08       9.169261712774e+10       3.366227110334e+11       3.366227110334e+11       1.114772315562e+11      -4.999346507122e+11       2.166622274553e-04       5.971111074495e-02 
       5.119594500113e+05       2.874898019455e-09       9.030294594231e-01       5.678721038067e+05       1.416657333677e+04       2.767122604189e-02       7.252725260611e+09       5.211932996951e-01       1.890273824331e+11       3.310600421043e+08       1.790426758319e+09       4.349609638867e+10       1.449869777725e+10       3.446454986861e-08       8.783376065970e+10       3.224787262819e+11       3.224787262819e+11       1.067857454748e+11      -4.737916460749e+11       2.168014087626e-04       5.977615031779e-02 
       5.064858677403e+05       2.937301879308e-09       9.127722107805e-01       5.558140580850e+05       1.416656359402e+04       2.797024858161e-02       7.175178421378e+09       5.268145692082e-01       1.810722213723e+11       3.205546622083e+08       1.733611948677e+09       4.166557616551e+10       1.388852439120e+10       3.446454986861e-08       8.413730301621e+10       3.089292671649e+11       3.089292671649e+11       1.022916991874e+11      -4.490159030260e+11       2.169408323350e-04       5.984221343461e-02 
       5.010708058157e+05       3.001059540494e-09       9.226198997039e-01       5.440122572955e+05       1.416655374633e+04       2.827250222804e-02       7.098460667858e+09       5.324963439958e-01       1.734518508941e+11       3.103826448228e+08       1.678600017919e+09       3.991209283979e+10       1.330402997050e+10       3.446454986861e-08       8.059640969112e+10       2.959493360878e+11       2.959493360878e+11       9.798678349891e+10      -4.255359075520e+11       2.170805009253e-04       5.990931042926e-02 
       4.957136385721e+05       3.066200347659e-09       9.325736526407e-01       5.324612537523e+05       1.416654379258e+04       2.857802189055e-02       7.022563135953e+09       5.382392726696e-01       1.661521814367e+11       3.005334115047e+08       1.625333756097e+09       3.823240433664e+10       1.274413382355e+10       3.446454986861e-08       7.720453380646e+10       2.835149867474e+11       2.835149867474e+11       9.386303890461e+10      -4.032838864495e+11       2.172204173172e-04       5.997745173996e-02 
       4.904137470334e+05       3.132754280702e-09       9.426346080490e-01       5.211557156090e+05       1.416653373162e+04       2.888684285560e-02       6.947477056333e+09       5.440440107373e-01       1.591597163932e+11       2.909967194919e+08       1.573757768681e+09       3.662340502296e+10       1.220780073931e+10       3.446454986861e-08       7.395540400765e+10       2.716032799120e+11       2.716032799120e+11       8.991284087292e+10      -3.821956116357e+11       2.173605843263e-04       6.004664791020e-02 
       4.851705188411e+05       3.200751968523e-09       9.528039165180e-01       5.100904243963e+05       1.416652356231e+04       2.919900079080e-02       6.873193753426e+09       5.499112206746e-01       1.524615271573e+11       2.817626510513e+08       1.523818418951e+09       3.508211996529e+10       1.169403907330e+10       3.446454986861e-08       7.084301286820e+10       2.601922410608e+11       2.601922410608e+11       8.612888574847e+10      -3.622102146957e+11       2.175010047998e-04       6.011690958968e-02 
       4.799833481840e+05       3.270224702932e-09       9.630827409055e-01       4.992602726099e+05       1.416651328349e+04       2.951453174898e-02       6.799704644415e+09       5.558415719979e-01       1.460452292194e+11       2.728216031647e+08       1.475463772217e+09       3.360569942937e+10       1.120189891412e+10       3.446454986861e-08       6.786160578238e+10       2.492608198065e+11       2.492608198065e+11       8.250417724805e+10      -3.432700111323e+11       2.176416816172e-04       6.018824753532e-02 
       4.748516357274e+05       3.341204453123e-09       9.734722564554e-01       4.886602613514e+05       1.416650289397e+04       2.983347217242e-02       6.727001238243e+09       5.618357413380e-01       1.398989592682e+11       2.641642775422e+08       1.428643541810e+09       3.219141361112e+10       1.073047032709e+10       3.446454986861e-08       6.500567032533e+10       2.387888510240e+11       2.387888510240e+11       7.903201352494e+10      -3.253203338097e+11       2.177826176907e-04       6.026067261218e-02 
       4.697747885448e+05       3.413723880244e-09       9.839736509384e-01       4.782854980182e+05       1.416649239258e+04       3.015585889699e-02       6.655075134637e+09       5.678944125144e-01       1.340113532564e+11       2.557816709525e+08       1.383309036784e+09       3.083664758949e+10       1.027888167186e+10       3.446454986861e-08       6.226992606095e+10       2.287570176145e+11       2.287570176145e+11       7.570597477763e+10      -3.083093751104e+11       2.179238159656e-04       6.033419579450e-02 
       4.647522200485e+05       3.487816352355e-09       9.945881247786e-01       4.681311940434e+05       1.416648177811e+04       3.048172915644e-02       6.583918023133e+09       5.740182766104e-01       1.283715253890e+11       2.476650658596e+08       1.339413111282e+09       2.953889649159e+10       9.846297990807e+09       3.446454986861e-08       5.964931477869e+10       2.191468148365e+11       2.191468148365e+11       7.251991138005e+10      -2.921880373502e+11       2.180652794201e-04       6.040882816662e-02 
       4.597833499227e+05       3.563515959663e-09       1.005316891184e+00       4.581926626829e+05       1.416647104934e+04       3.081112058668e-02       6.513521682119e+09       5.802080320487e-01       1.229690479969e+11       2.398060213574e+08       1.296910115504e+09       2.829576086136e+10       9.431919465255e+09       3.446454986861e-08       5.713899114132e+10       2.099405161364e+11       2.099405161364e+11       6.946793251133e+10      -2.769097910177e+11       2.182070110666e-04       6.048458092402e-02 
       4.548676040557e+05       3.640857530102e-09       1.016161176283e+00       4.484653168505e+05       1.416646020505e+04       3.114407123011e-02       6.443877977883e+09       5.864643846678e-01       1.177939322559e+11       2.321963643909e+08       1.255755848237e+09       2.710494222312e+10       9.034979936654e+09       3.446454986861e-08       5.473431372618e+10       2.011211404178e+11       2.011211404178e+11       6.654439526401e+10      -2.624305404312e+11       2.183490139513e-04       6.056146537426e-02 
       4.500044144739e+05       3.719876645358e-09       1.027122219266e+00       4.389446669982e+05       1.416644924401e+04       3.148061954004e-02       6.374978863674e+09       5.927880477998e-01       1.128366097187e+11       2.248281812575e+08       1.215907510882e+09       2.596423883186e+10       8.654745490011e+09       3.446454986861e-08       5.243083644347e+10       1.926724206862e+11       1.926724206862e+11       6.374389421074e+10      -2.487084964221e+11       2.184912911551e-04       6.063949293805e-02 
       4.451932192761e+05       3.800609657087e-09       1.038201272509e+00       4.296263190422e+05       1.416643816496e+04       3.182080438509e-02       6.306816378772e+09       5.991797423482e-01       1.080879146233e+11       2.176938093761e+08       1.177323662952e+09       2.487154160237e+10       8.290513096926e+09       3.446454986861e-08       5.022430031578e+10       1.845787740137e+11       1.845787740137e+11       6.106125140994e+10      -2.357040556796e+11       2.186338457936e-04       6.071867515020e-02 
       4.404334625689e+05       3.883093703578e-09       1.049399601725e+00       4.205059723324e+05       1.416642696663e+04       3.216466505368e-02       6.239382647568e+09       6.056401968668e-01       1.035390669458e+11       2.107858293192e+08       1.139964178971e+09       2.382483020965e+10       7.941609315740e+09       3.446454986861e-08       4.811062560350e+10       1.768252727672e+11       1.768252727672e+11       5.849150683217e+10      -2.233796864076e+11       2.187766810179e-04       6.079902366070e-02 
       4.357245944018e+05       3.967366726616e-09       1.060718486096e+00       4.115794176660e+05       1.416641564774e+04       3.251224125861e-02       6.172669878656e+09       6.121701476392e-01       9.918165616734e+10       2.040970570964e+08       1.103790206746e+09       2.282216935346e+10       7.607389046384e+09       3.446454986861e-08       4.608590426162e+10       1.693976170463e+11       1.693976170463e+11       5.602990918937e+10      -2.116998199626e+11       2.189198000145e-04       6.088055023565e-02 
       4.310660707043e+05       4.053467488968e-09       1.072159218416e+00       4.028425353421e+05       1.416640420701e+04       3.286357314156e-02       6.106670363930e+09       6.187703387596e-01       9.500762572300e+10       1.976205366839e+08       1.068764126964e+09       2.186170518012e+10       7.287234337635e+09       3.446454986861e-08       4.414639271406e+10       1.622821082808e+11       1.622821082808e+11       5.367190714999e+10      -2.006307481606e+11       2.190632060061e-04       6.096326675839e-02 
       4.264573532228e+05       4.141435592081e-09       1.083723105236e+00       3.942912932589e+05       1.416639264312e+04       3.321870127779e-02       6.041376477694e+09       6.254415222137e-01       9.100925810608e+10       1.913495327901e+08       1.034849514069e+09       2.094166185482e+10       6.980553244564e+09       3.446454986861e-08       4.228850493202e+10       1.554656239398e+11       1.554656239398e+11       5.141314092393e+10      -1.901405259566e+11       2.192069022520e-04       6.104718523046e-02 
       4.218979094582e+05       4.231311494167e-09       1.095411467002e+00       3.859217450506e+05       1.416638095476e+04       3.357766668076e-02       5.976780675784e+09       6.321844579613e-01       8.717916059884e+10       1.852775238515e+08       1.002011098381e+09       2.006033827821e+10       6.686778734065e+09       3.446454986861e-08       4.050880580364e+10       1.489355933029e+11       1.489355933029e+11       4.924943420156e+10      -1.801988792149e+11       2.193508920482e-04       6.113231777269e-02 
       4.173872126047e+05       4.323136528713e-09       1.107225638210e+00       3.777300282642e+05       1.416636914059e+04       3.394051080692e-02       5.912875494690e+09       6.389999140185e-01       8.351025160384e+10       1.793981952503e+08       9.702147294151e+08       1.921610494122e+10       6.405367636455e+09       3.446454986861e-08       3.880400478275e+10       1.426799742525e+11       1.426799742525e+11       4.717678643198e+10      -1.707771173040e+11       2.194951787281e-04       6.121867662623e-02 
       4.129247414888e+05       4.416952923258e-09       1.119166967541e+00       3.697123625749e+05       1.416635719926e+04       3.430727556045e-02       5.849653550701e+09       6.458886665419e-01       7.999574755059e+10       1.737054327479e+08       9.394273403711e+08       1.840740091219e+10       6.135799641182e+09       3.446454986861e-08       3.717094980480e+10       1.366872310407e+11       1.366872310407e+11       4.519136542631e+10      -1.618480502647e+11       2.196397656628e-04       6.130627415357e-02 
       4.085099805091e+05       4.512803818878e-09       1.131236818022e+00       3.618650480396e+05       1.416634512941e+04       3.467800329811e-02       5.787107539047e+09       6.528514999129e-01       7.662915035312e+10       1.681933161257e+08       9.096169137411e+08       1.763273095078e+10       5.877576334811e+09       3.446454986861e-08       3.560662145896e+10       1.309463129927e+11       1.309463129927e+11       4.328950027217e+10      -1.533859103104e+11       2.197846562615e-04       6.139512283967e-02 
       4.041424195767e+05       4.610733289808e-09       1.143436567165e+00       3.541844633878e+05       1.416633292966e+04       3.505273683412e-02       5.725230233056e+09       6.598892068235e-01       7.340423539548e+10       1.628561130291e+08       8.807524480148e+08       1.689066274341e+10       5.630220279486e+09       3.446454986861e-08       3.410812740539e+10       1.254466341053e+11       1.254466341053e+11       4.146767454644e+10      -1.453662774347e+11       2.199298539722e-04       6.148523529296e-02 
       3.998215540561e+05       4.710786363612e-09       1.155767607124e+00       3.466670643482e+05       1.416632059862e+04       3.543151944508e-02       5.664014483319e+09       6.670025883621e-01       7.031504002283e+10       1.576882730057e+08       8.528039254389e+08       1.617982425498e+10       5.393274130183e+09       3.446454986861e-08       3.267269702753e+10       1.201780535038e+11       1.201780535038e+11       3.972251981363e+10      -1.377660089104e+11       2.200753622818e-04       6.157662424649e-02 
       3.955468847074e+05       4.813009041648e-09       1.168231344849e+00       3.393093820113e+05       1.416630813488e+04       3.581439487501e-02       5.603453216867e+09       6.741924541006e-01       6.735585251688e+10       1.526844217329e+08       8.257422808001e+08       1.549890119210e+10       5.166299789105e+09       3.446454986861e-08       3.129767630937e+10       1.151308567209e+11       1.151308567209e+11       3.805080939785e+10      -1.305631724762e+11       2.202211847164e-04       6.166930255890e-02 
       3.913179176279e+05       4.917448320175e-09       1.180829202238e+00       3.321080212270e+05       1.416629553703e+04       3.620140734033e-02       5.543539436347e+09       6.814596221826e-01       6.452120153530e+10       1.478393554291e+08       7.995393711984e+08       1.484663457299e+10       4.948877595672e+09       3.446454986861e-08       2.998052292839e+10       1.102957377633e+11       1.102957377633e+11       3.644945241690e+10      -1.237369830193e+11       2.203673248425e-04       6.176328321562e-02 
       3.871341641958e+05       5.024152211842e-09       1.193562616290e+00       3.250596590358e+05       1.416628280361e+04       3.659260153502e-02       5.484266219221e+09       6.888049194124e-01       6.180584599557e+10       1.431480354423e+08       7.741679467799e+08       1.422181839977e+10       4.740605550595e+09       3.446454986861e-08       2.871880155494e+10       1.056637819325e+11       1.056637819325e+11       3.491548806743e+10      -1.172677425694e+11       2.205137862665e-04       6.185857932987e-02 
       3.829951410131e+05       5.133169767570e-09       1.206433039275e+00       3.181610431340e+05       1.416626993319e+04       3.698802263573e-02       5.425626716962e+09       6.962291813440e-01       5.920476538457e+10       1.386055830094e+08       7.496016223980e+08       1.362329742862e+10       4.541098572602e+09       3.446454986861e-08       2.751017934951e+10       1.012264493681e+11       1.012264493681e+11       3.344608015063e+10      -1.111367834326e+11       2.206605726358e-04       6.195520414384e-02 
       3.789003698501e+05       5.244551099001e-09       1.219441938874e+00       3.114089903705e+05       1.416625692429e+04       3.738771630701e-02       5.367614154262e+09       7.037332523727e-01       5.671315047598e+10       1.342072741832e+08       7.258148501742e+08       1.304996503379e+10       4.349987786456e+09       3.446454986861e-08       2.635242164943e+10       9.697555928357e+10       9.697555928357e+10       3.203851182826e+10      -1.053264142994e+11       2.208076876393e-04       6.205317102973e-02 
       3.748493775900e+05       5.358347401176e-09       1.232590798358e+00       3.048003852769e+05       1.416624377543e+04       3.779172870656e-02       5.310221828252e+09       7.113179858255e-01       5.432639443834e+10       1.299485349190e+08       7.027828929293e+08       1.250076116157e+10       4.166919840921e+09       3.446454986861e-08       2.524338783716e+10       9.290327486492e+10       9.290327486492e+10       3.069018059942e+10      -9.981986917221e+10       2.209551350071e-04       6.215249349086e-02 
       3.708416961743e+05       5.474610976172e-09       1.245881116736e+00       2.983321786277e+05       1.416623048511e+04       3.820010649058e-02       5.253443107726e+09       7.189842440543e-01       5.204008431730e+10       1.258249363187e+08       6.804817984581e+08       1.197467037029e+10       3.991556255444e+09       3.446454986861e-08       2.418102738240e+10       8.900208880476e+10       8.900208880476e+10       2.939859348868e+10      -9.460125896422e+10       2.211029185120e-04       6.225318516283e-02 
       3.668768625489e+05       5.593395256861e-09       1.259314408935e+00       2.920013860321e+05       1.416621705182e+04       3.861289681913e-02       5.197271432375e+09       7.267328985290e-01       4.984999287641e+10       1.218321900240e+08       6.588883746197e+08       1.147071995282e+10       3.823572794326e+09       3.446454986861e-08       2.316337605079e+10       8.526480944466e+10       8.526480944466e+10       2.816136243673e+10      -8.965552563074e+10       2.212510419692e-04       6.235525981462e-02 
       3.629544186100e+05       5.714754831322e-09       1.272892205950e+00       2.858050865546e+05       1.416620347402e+04       3.903014736156e-02       5.141700312029e+09       7.345648299317e-01       4.775207078117e+10       1.179661437575e+08       6.379801652193e+08       1.098797813814e+10       3.662658867229e+09       3.446454986861e-08       2.218855227222e+10       8.168454750051e+10       8.168454750051e+10       2.697619988503e+10      -8.496839869949e+10       2.213995092373e-04       6.245873134971e-02 
       3.590739111520e+05       5.838745467669e-09       1.286616055017e+00       2.797404213663e+05       1.416618975017e+04       3.945190630202e-02       5.086723325906e+09       7.424809282517e-01       4.574243911214e+10       1.142227770040e+08       6.177354266542e+08       1.052555236853e+10       3.508516954919e+09       3.446454986861e-08       2.125475366189e+10       7.825470334622e+10       7.825470334622e+10       2.584091454626e+10      -8.052635407499e+10       2.215483242181e-04       6.256361380722e-02 
       3.552348918145e+05       5.965424139518e-09       1.300487519786e+00       2.738045924236e+05       1.416617587871e+04       3.987822234502e-02       5.032334121874e+09       7.504820928816e-01       4.381738219304e+10       1.105981968294e+08       5.981331053020e+08       1.008258764930e+10       3.360862059169e+09       3.446454986861e-08       2.036025368780e+10       7.496895483227e+10       7.496895483227e+10       2.475340735278e+10      -7.631657499797e+10       2.216974908581e-04       6.266992136303e-02 
       3.514369170306e+05       6.094849052081e-09       1.314508180487e+00       2.679948611759e+05       1.416616185805e+04       4.030914472104e-02       4.978526415712e+09       7.585692327147e-01       4.197334072073e+10       1.070886338326e+08       5.791528156251e+08       9.658264967940e+09       3.219421175817e+09       3.446454986861e-08       1.950339847857e+10       7.182124561670e+10       7.182124561670e+10       2.371166757558e+10      -7.232691504696e+10       2.218470131481e-04       6.277766833097e-02 
       3.476795479761e+05       6.227079668644e-09       1.328679634105e+00       2.623085473003e+05       1.416614768660e+04       4.074472319219e-02       4.925293990386e+09       7.667432662426e-01       4.020690518427e+10       1.036904382249e+08       5.607748189714e+08       9.251799779855e+09       3.083932790001e+09       3.446454986861e-08       1.868260376548e+10       6.880577398681e+10       6.880577398681e+10       2.271376910659e+10      -6.854586307534e+10       2.219968951241e-04       6.288686916392e-02 
       3.439623505181e+05       6.362176737738e-09       1.343003494556e+00       2.567430274635e+05       1.416613336274e+04       4.118500805797e-02       4.872630695332e+09       7.750051216545e-01       3.851480956098e+10       1.004000760350e+08       5.429800030463e+08       8.862440557768e+09       2.954146392634e+09       3.446454986861e-08       1.789635195330e+10       6.591698215113e+10       6.591698215113e+10       2.175786689739e+10      -6.496250998246e+10       2.221471408677e-04       6.299753845501e-02 
       3.402848951654e+05       6.500202320630e-09       1.357481392852e+00       2.512957341098e+05       1.416611888484e+04       4.163005016107e-02       4.820530445746e+09       7.833557369365e-01       3.689392527776e+10       9.721412543330e+07       5.257498620372e+08       8.489467402204e+09       2.829822017228e+09       3.446454986861e-08       1.714318931434e+10       6.314954598178e+10       6.314954598178e+10       2.084219354793e+10      -6.156651722307e+10       2.222977545067e-04       6.310969093871e-02 
       3.366467570185e+05       6.641219819877e-09       1.372114977294e+00       2.459641542749e+05       1.416610425125e+04       4.207990089318e-02       4.768987221875e+09       7.917960599729e-01       3.534125542659e+10       9.412927317375e+07       5.090664773682e+08       8.132190710443e+09       2.710729796216e+09       3.446454986861e-08       1.642172330060e+10       6.049836518817e+10       6.049836518817e+10       1.996505603861e+10      -5.834808696392e+10       2.224487402157e-04       6.322334149208e-02 
       3.330475157210e+05       6.785294008147e-09       1.386905913641e+00       2.407458284253e+05       1.416608946032e+04       4.253461220102e-02       4.717995068329e+09       8.003270486483e-01       3.385392922342e+10       9.114231114795e+07       4.929124990654e+08       7.789949901489e+09       2.596649535936e+09       3.446454986861e-08       1.573061996906e+10       5.795855390418e+10       5.795855390418e+10       1.912483260009e+10      -5.529793380153e+10       2.226001022164e-04       6.333850513590e-02 
       3.294867554103e+05       6.932491057741e-09       1.401855885295e+00       2.356383493217e+05       1.416607451034e+04       4.299423659220e-02       4.667548093388e+09       8.089496709501e-01       3.242919670030e+10       8.825013304901e+07       4.772711277140e+08       7.462112194702e+09       2.487370309512e+09       3.446454986861e-08       1.506860151528e+10       5.552543167104e+10       5.552543167104e+10       1.831996971470e+10      -5.240725795935e+10       2.227518447782e-04       6.345519703584e-02 
       3.259640646702e+05       7.082878570733e-09       1.416966593484e+00       2.306393609071e+05       1.416605939964e+04       4.345882714139e-02       4.617640468325e+09       8.176649050723e-01       3.106442362085e+10       8.544973114107e+07       4.621260969874e+08       7.148071439826e+09       2.382690066863e+09       3.446454986861e-08       1.443444391085e+10       5.319451479965e+10       5.319451479965e+10       1.754897924409e+10      -4.966771988702e+10       2.229039722188e-04       6.357343250367e-02 
       3.224790364832e+05       7.236525609650e-09       1.432239757445e+00       2.257465572187e+05       1.416604412647e+04       4.392843749635e-02       4.568266426727e+09       8.264737395206e-01       2.975708660975e+10       8.273819313141e+07       4.474616567311e+08       6.847246996256e+09       2.282415261125e+09       3.446454986861e-08       1.382697464023e+10       5.096150809610e+10       5.096150809610e+10       1.681043567779e+10      -4.707141618823e+10       2.230564889048e-04       6.369322699839e-02 
       3.190312681831e+05       7.393502729189e-09       1.447677114613e+00       2.209576813221e+05       1.416602868912e+04       4.440312188417e-02       4.519420263835e+09       8.353771732181e-01       2.850476848719e+10       8.011269914177e+07       4.332625565830e+08       6.559082659476e+09       2.186360490797e+09       3.446454986861e-08       1.324507053284e+10       4.882229693524e+10       4.882229693524e+10       1.610297349748e+10      -4.461085680787e+10       2.232093992521e-04       6.381459612750e-02 
       3.156203614090e+05       7.553882008224e-09       1.463280420805e+00       2.162705242690e+05       1.416601308581e+04       4.488293511748e-02       4.471096335881e+09       8.443762156127e-01       2.730515379964e+10       7.757051877585e+07       4.195140301143e+08       6.283045632670e+09       2.094348156944e+09       3.446454986861e-08       1.268765568641e+10       4.677293966761e+10       4.677293966761e+10       1.542528465229e+10      -4.227894341241e+10       2.233627077265e-04       6.393755564812e-02 
       3.122459220590e+05       7.717737082691e-09       1.479051450415e+00       2.116829240770e+05       1.416599731478e+04       4.536793260080e-02       4.423289059436e+09       8.534718867844e-01       2.615602453873e+10       7.510900827978e+07       4.062017794723e+08       6.018625541617e+09       2.006208134830e+09       3.446454986861e-08       1.215369947768e+10       4.480966034579e+10       4.480966034579e+10       1.477611614030e+10      -4.006894890126e+10       2.235164188443e-04       6.406212146826e-02 
       3.089075602447e+05       7.885143178928e-09       1.494991996607e+00       2.071927647303e+05       1.416598137423e+04       4.585817033692e-02       4.375992910767e+09       8.626652175545e-01       2.505525604034e+10       7.272560779274e+07       3.933119605118e+08       5.765333491044e+09       1.921777459367e+09       3.446454986861e-08       1.164221465688e+10       4.292884175657e+10       4.292884175657e+10       1.415426769178e+10      -3.797449798976e+10       2.236705371730e-04       6.418830964796e-02 
       3.056048902461e+05       8.056177148119e-09       1.511103871506e+00       2.027979752027e+05       1.416596526236e+04       4.635370493334e-02       4.329202425198e+09       8.719572495959e-01       2.400081305618e+10       7.041783868484e+07       3.808311683976e+08       5.522701160687e+09       1.840900023805e+09       3.446454986861e-08       1.115225552235e+10       4.112701874630e+10       4.112701874630e+10       1.355858954998e+10      -3.598954880791e+10       2.238250673316e-04       6.431613640053e-02 
