# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
  688       1.955349790381e+03       1.665929939002e+01       0.000000000000e+00      -9.761230393996e+01       2.065803368469e-08       1.477046013142e-05      -1.016295167347e-06 
  689       1.965036784107e+03       1.649874655942e+01       0.000000000000e+00      -9.749627872149e+01       2.061215435661e-08       1.479077511986e-05      -1.007317677734e-06 
  690       1.974697842572e+03       1.633693886063e+01       0.000000000000e+00      -9.734974444166e+01       2.056643250721e-08       1.481001162397e-05      -9.982767016067e-07 
  691       1.984328379587e+03       1.617397401157e+01       0.000000000000e+00      -9.717248386845e+01       2.052086557461e-08       1.482813268680e-05      -9.891827996918e-07 
  692       1.993923759617e+03       1.600995090046e+01       0.000000000000e+00      -9.696427947265e+01       2.047545075324e-08       1.484510086351e-05      -9.800467176524e-07 
  693       2.003479297609e+03       1.584496959010e+01       0.000000000000e+00      -9.672491342946e+01       2.043018499016e-08       1.486087821819e-05      -9.708793874173e-07 
  694       2.012990258818e+03       1.567913132203e+01       0.000000000000e+00      -9.645416762002e+01       2.038506498137e-08       1.487542632068e-05      -9.616919285140e-07 
  695       2.022451858636e+03       1.551253852083e+01       0.000000000000e+00      -9.615182363288e+01       2.034008716812e-08       1.488870624334e-05      -9.524956494067e-07 
  696       2.031859262416e+03       1.534529479836e+01       0.000000000000e+00      -9.581766276559e+01       2.029524773321e-08       1.490067855787e-05      -9.433020488365e-07 
  697       2.041207585301e+03       1.517750495794e+01       0.000000000000e+00      -9.545146602618e+01       2.025054259714e-08       1.491130333206e-05      -9.341228171669e-07 
  698       2.050491892050e+03       1.500927499865e+01       0.000000000000e+00      -9.505301413473e+01       2.020596741444e-08       1.492054012662e-05      -9.249698377317e-07 
  699       2.059707196865e+03       1.484071211954e+01       0.000000000000e+00      -9.462208752485e+01       2.016151756978e-08       1.492834799187e-05      -9.158551881883e-07 
  700       2.068848812437e+03       1.467191978220e+01       0.000000000000e+00      -9.415854391205e+01       2.011718939656e-08       1.493469652679e-05      -9.067883666679e-07 
  701       2.077913405401e+03       1.450298277710e+01       0.000000000000e+00      -9.366255276855e+01       2.007298389623e-08       1.493959944205e-05      -8.977678723029e-07 
  702       2.086897962526e+03       1.433398185454e+01       0.000000000000e+00      -9.313436573569e+01       2.002890316592e-08       1.494308203786e-05      -8.887893646572e-07 
  703       2.095799443395e+03       1.416499864122e+01       0.000000000000e+00      -9.257423951988e+01       1.998494918784e-08       1.494517024109e-05      -8.798484145549e-07 
  704       2.104614780321e+03       1.399611564323e+01       0.000000000000e+00      -9.198243591311e+01       1.994112382721e-08       1.494589061014e-05      -8.709405034039e-07 
  705       2.113340878261e+03       1.382741624911e+01       0.000000000000e+00      -9.135922181346e+01       1.989742883006e-08       1.494527033984e-05      -8.620610225181e-07 
  706       2.121974614723e+03       1.365898473287e+01       0.000000000000e+00      -9.070486924557e+01       1.985386582114e-08       1.494333726636e-05      -8.532052724375e-07 
  707       2.130512839682e+03       1.349090625700e+01       0.000000000000e+00      -9.001965538114e+01       1.981043630171e-08       1.494011987215e-05      -8.443684622453e-07 
  708       2.138952375493e+03       1.332326687555e+01       0.000000000000e+00      -8.930386255945e+01       1.976714164739e-08       1.493564729085e-05      -8.355457088848e-07 
  709       2.147290016801e+03       1.315615353708e+01       0.000000000000e+00      -8.855777830784e+01       1.972398310593e-08       1.492994931229e-05      -8.267320364727e-07 
  710       2.155522530455e+03       1.298965408778e+01       0.000000000000e+00      -8.778169536218e+01       1.968096179504e-08       1.492305638742e-05      -8.179223756113e-07 
  711       2.163646655419e+03       1.282385727443e+01       0.000000000000e+00      -8.697591168743e+01       1.963807870013e-08       1.491499963331e-05      -8.091115626983e-07 
  712       2.171659102685e+03       1.265885274746e+01       0.000000000000e+00      -8.614073049806e+01       1.959533467210e-08       1.490581083815e-05      -8.002943392347e-07 
  713       2.179556555188e+03       1.249473106398e+01       0.000000000000e+00      -8.527646027860e+01       1.955273042504e-08       1.489552246625e-05      -7.914653511312e-07 
  714       2.187335667712e+03       1.233158369080e+01       0.000000000000e+00      -8.438341480412e+01       1.951026653400e-08       1.488416766310e-05      -7.826191480116e-07 
  715       2.194993066810e+03       1.216950300746e+01       0.000000000000e+00      -8.346191316072e+01       1.946794343267e-08       1.487178026035e-05      -7.737501825149e-07 
  716       2.202525350708e+03       1.200858230929e+01       0.000000000000e+00      -8.251227976605e+01       1.942576141109e-08       1.485839478095e-05      -7.648528095955e-07 
  717       2.209929089227e+03       1.184891581037e+01       0.000000000000e+00      -8.153484438974e+01       1.938372061332e-08       1.484404644415e-05      -7.559212858210e-07 
  718       2.217200823686e+03       1.169059864664e+01       0.000000000000e+00      -8.052994217399e+01       1.934182103512e-08       1.482877117060e-05      -7.469497686682e-07 
  719       2.224337066821e+03       1.153372687889e+01       0.000000000000e+00      -7.949791365400e+01       1.930006252159e-08       1.481260558749e-05      -7.379323158171e-07 
  720       2.231334302693e+03       1.137839749577e+01       0.000000000000e+00      -7.843910477847e+01       1.925844476477e-08       1.479558703361e-05      -7.288628844428e-07 
  721       2.238188986606e+03       1.122470841686e+01       0.000000000000e+00      -7.735386693014e+01       1.921696730133e-08       1.477775356451e-05      -7.197353305057e-07 
  722       2.244897545010e+03       1.107275849568e+01       0.000000000000e+00      -7.624255694622e+01       1.917562951011e-08       1.475914395764e-05      -7.105434080393e-07 
  723       2.251456375424e+03       1.092264752272e+01       0.000000000000e+00      -7.510553713896e+01       1.913443060969e-08       1.473979771749e-05      -7.012807684363e-07 
  724       2.257861846342e+03       1.077447622848e+01       0.000000000000e+00      -7.394317531607e+01       1.909336965604e-08       1.471975508079e-05      -6.919409597325e-07 
  725       2.264110297144e+03       1.062834628647e+01       0.000000000000e+00      -7.275584480129e+01       1.905244553999e-08       1.469905702167e-05      -6.825174258892e-07 
  726       2.270198038014e+03       1.048436031629e+01       0.000000000000e+00      -7.154392445481e+01       1.901165698481e-08       1.467774525686e-05      -6.730035060726e-07 
  727       2.276121349850e+03       1.034262188660e+01       0.000000000000e+00      -7.030779869383e+01       1.897100254370e-08       1.465586225094e-05      -6.633924339323e-07 
  728       2.281876484172e+03       1.020323551821e+01       0.000000000000e+00      -6.904785751304e+01       1.893048059732e-08       1.463345122154e-05      -6.536773368773e-07 
  729       2.287459663041e+03       1.006630668705e+01       0.000000000000e+00      -6.776449650508e+01       1.889008935129e-08       1.461055614456e-05      -6.438512353498e-07 
  730       2.292867078968e+03       9.931941827268e+00       0.000000000000e+00      -6.645811688107e+01       1.884982683361e-08       1.458722175950e-05      -6.339070420974e-07 
  731       2.298094894827e+03       9.800248334183e+00       0.000000000000e+00      -6.512912549112e+01       1.880969089215e-08       1.456349357466e-05      -6.238375614431e-07 
  732       2.303139243766e+03       9.671334567375e+00       0.000000000000e+00      -6.377793484477e+01       1.876967919209e-08       1.453941787248e-05      -6.136354885536e-07 
  733       2.307996229122e+03       9.545309853686e+00       0.000000000000e+00      -6.240496313155e+01       1.872978921334e-08       1.451504171478e-05      -6.032934087048e-07 
  734       2.312661924330e+03       9.422284490258e+00       0.000000000000e+00      -6.101063424144e+01       1.869001824792e-08       1.449041294817e-05      -5.928037965466e-07 
  735       2.317132372839e+03       9.302369747563e+00       0.000000000000e+00      -5.959537778535e+01       1.865036339739e-08       1.446558020928e-05      -5.821590153643e-07 
  736       2.321403588021e+03       9.185677872426e+00       0.000000000000e+00      -5.815962911566e+01       1.861082157019e-08       1.444059293017e-05      -5.713513163391e-07 
  737       2.325471553086e+03       9.072322091065e+00       0.000000000000e+00      -5.670382934670e+01       1.857138947902e-08       1.441550134368e-05      -5.603728378060e-07 
  738       2.329332220993e+03       8.962416612113e+00       0.000000000000e+00      -5.522842537521e+01       1.853206363814e-08       1.439035648876e-05      -5.492156045099e-07 
  739       2.332982092157e+03       8.856062741718e+00       0.000000000000e+00      -5.373388497495e+01       1.849284127820e-08       1.436520003748e-05      -5.378739811752e-07 
  740       2.336419960254e+03       8.753306922101e+00       0.000000000000e+00      -5.222074236572e+01       1.845372313559e-08       1.434003343423e-05      -5.263521144648e-07 
  741       2.339645200699e+03       8.654181870800e+00       0.000000000000e+00      -5.068955358431e+01       1.841471076758e-08       1.431484785463e-05      -5.146567095943e-07 
  742       2.342657196014e+03       8.558720393565e+00       0.000000000000e+00      -4.914088151565e+01       1.837580564329e-08       1.428963430035e-05      -5.027945967438e-07 
  743       2.345455335864e+03       8.466955384340e+00       0.000000000000e+00      -4.757529591666e+01       1.833700914210e-08       1.426438359777e-05      -4.907727319290e-07 
  744       2.348039017097e+03       8.378919825245e+00       0.000000000000e+00      -4.599337343997e+01       1.829832255217e-08       1.423908639675e-05      -4.785981978738e-07 
  745       2.350407643787e+03       8.294646786559e+00       0.000000000000e+00      -4.439569765783e+01       1.825974706888e-08       1.421373316930e-05      -4.662782048854e-07 
  746       2.352560627268e+03       8.214169426702e+00       0.000000000000e+00      -4.278285908581e+01       1.822128379325e-08       1.418831420826e-05      -4.538200917326e-07 
  747       2.354497386173e+03       8.137520992216e+00       0.000000000000e+00      -4.115545520670e+01       1.818293373041e-08       1.416281962603e-05      -4.412313265252e-07 
  748       2.356217346480e+03       8.064734817747e+00       0.000000000000e+00      -3.951409049421e+01       1.814469778801e-08       1.413723935324e-05      -4.285195075966e-07 
  749       2.357719941542e+03       7.995844326030e+00       0.000000000000e+00      -3.785937643689e+01       1.810657677465e-08       1.411156313743e-05      -4.156923643890e-07 
  750       2.359004612134e+03       7.930883027869e+00       0.000000000000e+00      -3.619193156182e+01       1.806857139822e-08       1.408578054178e-05      -4.027577583399e-07 
  751       2.360070806485e+03       7.869884522119e+00       0.000000000000e+00      -3.451238145850e+01       1.803068226440e-08       1.405988094371e-05      -3.897236837721e-07 
  752       2.360917980325e+03       7.812882495670e+00       0.000000000000e+00      -3.282135880261e+01       1.799290987494e-08       1.403385353364e-05      -3.765982687855e-07 
  753       2.361545596916e+03       7.759910723426e+00       0.000000000000e+00      -3.111950337982e+01       1.795525462611e-08       1.400768731361e-05      -3.633897761513e-07 
  754       2.361953127097e+03       7.711003068290e+00       0.000000000000e+00      -2.940746210960e+01       1.791771680699e-08       1.398137109595e-05      -3.501066042089e-07 
  755       2.362140049323e+03       7.666193481147e+00       0.000000000000e+00      -2.768588906902e+01       1.788029659788e-08       1.395489350197e-05      -3.367572877646e-07 
  756       2.362105849698e+03       7.625516000842e+00       0.000000000000e+00      -2.595544551657e+01       1.784299406863e-08       1.392824296063e-05      -3.233504989933e-07 
  757       2.361850022023e+03       7.589004754166e+00       0.000000000000e+00      -2.421679991593e+01       1.780580917692e-08       1.390140770714e-05      -3.098950483421e-07 
  758       2.361372067828e+03       7.556693955838e+00       0.000000000000e+00      -2.247062795980e+01       1.776874176665e-08       1.387437578168e-05      -2.963998854369e-07 
  759       2.360671496414e+03       7.528617908483e+00       0.000000000000e+00      -2.071761259368e+01       1.773179156619e-08       1.384713502800e-05      -2.828740999901e-07 
  760       2.359747824892e+03       7.504811002622e+00       0.000000000000e+00      -1.895844403972e+01       1.769495818671e-08       1.381967309211e-05      -2.693269227124e-07 
  761       2.358600578223e+03       7.485307716645e+00       0.000000000000e+00      -1.719381982047e+01       1.765824112046e-08       1.379197742089e-05      -2.557677262257e-07 
  762       2.357229289256e+03       7.470142616801e+00       0.000000000000e+00      -1.542444478271e+01       1.762163973904e-08       1.376403526074e-05      -2.422060259785e-07 
  763       2.355633498767e+03       7.459350357174e+00       0.000000000000e+00      -1.365103112126e+01       1.758515329165e-08       1.373583365623e-05      -2.286514811646e-07 
  764       2.353812755497e+03       7.452965679671e+00       0.000000000000e+00      -1.187429840277e+01       1.754878090340e-08       1.370735944871e-05      -2.151138956429e-07 
  765       2.351766616196e+03       7.451023414000e+00       0.000000000000e+00      -1.009497358951e+01       1.751252157346e-08       1.367859927494e-05      -2.016032188605e-07 
  766       2.349494645655e+03       7.453558477652e+00       0.000000000000e+00      -8.313791063217e+00       1.747637417339e-08       1.364953956574e-05      -1.881295467779e-07 
  767       2.346996416752e+03       7.460605875888e+00       0.000000000000e+00      -6.531492648860e+00       1.744033744530e-08       1.362016654457e-05      -1.747031227963e-07 
  768       2.344271510487e+03       7.472200701716e+00       0.000000000000e+00      -4.748827638457e+00       1.740441000006e-08       1.359046622619e-05      -1.613343386879e-07 
  769       2.341319516020e+03       7.488378135875e+00       0.000000000000e+00      -2.966552814882e+00       1.736859031555e-08       1.356042441526e-05      -1.480337355277e-07 
  770       2.338140030716e+03       7.509173446816e+00       0.000000000000e+00      -1.185432475660e+00       1.733287673476e-08       1.353002670491e-05      -1.348120046287e-07 
  771       2.334732660178e+03       7.534621990690e+00       0.000000000000e+00       5.937615432203e-01       1.729726746408e-08       1.349925847542e-05      -1.216799884784e-07 
  772       2.331097018290e+03       7.564759211320e+00       0.000000000000e+00       2.370249843510e+00       1.726176057136e-08       1.346810489275e-05      -1.086486816789e-07 
  773       2.327232727253e+03       7.599620640194e+00       0.000000000000e+00       4.143245440893e+00       1.722635398413e-08       1.343655090721e-05      -9.572923188780e-08 
  774       2.323139417628e+03       7.639241896437e+00       0.000000000000e+00       5.911953741183e+00       1.719104548772e-08       1.340458125197e-05      -8.293294076332e-08 
  775       2.318816728370e+03       7.683658686803e+00       0.000000000000e+00       7.675572516517e+00       1.715583272339e-08       1.337218044174e-05      -7.027126491014e-08 
  776       2.314264306874e+03       7.732906805650e+00       0.000000000000e+00       9.433291881559e+00       1.712071318645e-08       1.333933277129e-05      -5.775581682865e-08 
  777       2.309481809008e+03       7.787022134925e+00       0.000000000000e+00       1.118429426969e+01       1.708568422439e-08       1.330602231408e-05      -4.539836586616e-08 
  778       2.304469307672e+03       7.846027543481e+00       0.000000000000e+00       1.292781297695e+01       1.705074373116e-08       1.327223198654e-05      -3.320829711001e-08 
  779       2.299228526788e+03       7.909893315641e+00       0.000000000000e+00       1.466330904600e+01       1.701589226250e-08       1.323794071500e-05      -2.118490769322e-08 
  780       2.293761630532e+03       7.978575980518e+00       0.000000000000e+00       1.639029765207e+01       1.698113099603e-08       1.320312618640e-05      -9.324895934033e-09 
  781       2.288070817024e+03       8.052031342847e+00       0.000000000000e+00       1.810828982358e+01       1.694646104100e-08       1.316776577332e-05       2.375116698294e-09 
  782       2.282158318458e+03       8.130214480367e+00       0.000000000000e+00       1.981679242990e+01       1.691188343725e-08       1.313183653204e-05       1.391858613806e-08 
  783       2.276026401215e+03       8.213079741213e+00       0.000000000000e+00       2.151530816919e+01       1.687739915404e-08       1.309531520053e-05       2.530904627918e-08 
  784       2.269677365986e+03       8.300580741304e+00       0.000000000000e+00       2.320333555612e+01       1.684300908897e-08       1.305817819642e-05       3.655010953279e-08 
  785       2.263113547889e+03       8.392670361731e+00       0.000000000000e+00       2.488036890975e+01       1.680871406681e-08       1.302040161503e-05       4.764546738629e-08 
  786       2.256337316596e+03       8.489300746143e+00       0.000000000000e+00       2.654589834123e+01       1.677451483836e-08       1.298196122736e-05       5.859889096394e-08 
  787       2.249351076443e+03       8.590423298140e+00       0.000000000000e+00       2.819940974168e+01       1.674041207934e-08       1.294283247803e-05       6.941423158899e-08 
  788       2.242157266560e+03       8.695988678657e+00       0.000000000000e+00       2.984038476993e+01       1.670640638920e-08       1.290299048329e-05       8.009542134719e-08 
  789       2.234758360984e+03       8.805946803355e+00       0.000000000000e+00       3.146830084031e+01       1.667249828996e-08       1.286241002900e-05       9.064647365197e-08 
  790       2.227156868782e+03       8.920246840006e+00       0.000000000000e+00       3.308263111048e+01       1.663868822506e-08       1.282106556856e-05       1.010714838110e-07 
  791       2.219355334170e+03       9.038837205885e+00       0.000000000000e+00       3.468284446920e+01       1.660497655819e-08       1.277893122092e-05       1.113746295943e-07 
  792       2.211356336635e+03       9.161665565157e+00       0.000000000000e+00       3.626840552411e+01       1.657136357206e-08       1.273598076849e-05       1.215601718038e-07 
  793       2.203162491051e+03       9.288678826265e+00       0.000000000000e+00       3.783877458954e+01       1.653784946727e-08       1.269218765512e-05       1.316324548445e-07 
  794       2.194776447805e+03       9.419823139315e+00       0.000000000000e+00       3.939340767432e+01       1.650443436106e-08       1.264752498404e-05       1.415959072972e-07 
  795       2.186200892910e+03       9.555043893472e+00       0.000000000000e+00       4.093175646951e+01       1.647111828614e-08       1.260196551581e-05       1.514550424925e-07 
  796       2.177438548130e+03       9.694285714341e+00       0.000000000000e+00       4.245326833629e+01       1.643790118945e-08       1.255548166625e-05       1.612144590862e-07 
  797       2.168492171101e+03       9.837492461359e+00       0.000000000000e+00       4.395738629365e+01       1.640478293098e-08       1.250804550435e-05       1.708788416370e-07 
  798       2.159364555444e+03       9.984607225181e+00       0.000000000000e+00       4.544354900625e+01       1.637176328249e-08       1.245962875023e-05       1.804529611845e-07 
  799       2.150058530894e+03       1.013557232507e+01       0.000000000000e+00       4.691119077220e+01       1.633884192630e-08       1.241020277305e-05       1.899416758298e-07 
  800       2.140576963414e+03       1.029032930629e+01       0.000000000000e+00       4.835974151084e+01       1.630601845407e-08       1.235973858892e-05       1.993499313170e-07 
  801       2.130922755315e+03       1.044881893748e+01       0.000000000000e+00       4.978862675053e+01       1.627329236552e-08       1.230820685880e-05       2.086827616161e-07 
  802       2.121098845381e+03       1.061098120805e+01       0.000000000000e+00       5.119726761646e+01       1.624066306717e-08       1.225557788645e-05       2.179452895082e-07 
  803       2.111108208984e+03       1.077675532559e+01       0.000000000000e+00       5.258508081844e+01       1.620812987109e-08       1.220182161628e-05       2.271427271711e-07 
  804       2.100953858206e+03       1.094607971322e+01       0.000000000000e+00       5.395147863868e+01       1.617569199363e-08       1.214690763127e-05       2.362803767672e-07 
  805       2.090638841958e+03       1.111889200699e+01       0.000000000000e+00       5.529586891959e+01       1.614334855412e-08       1.209080515086e-05       2.453636310326e-07 
  806       2.080166246102e+03       1.129512905331e+01       0.000000000000e+00       5.661765505156e+01       1.611109857362e-08       1.203348302883e-05       2.543979738680e-07 
  807       2.069539193571e+03       1.147472690626e+01       0.000000000000e+00       5.791623596080e+01       1.607894097358e-08       1.197490975118e-05       2.633889809305e-07 
  808       2.058760844484e+03       1.165762082506e+01       0.000000000000e+00       5.919100609706e+01       1.604687457456e-08       1.191505343403e-05       2.723423202276e-07 
  809       2.047834396275e+03       1.184374527140e+01       0.000000000000e+00       6.044135542149e+01       1.601489809492e-08       1.185388182142e-05       2.812637527119e-07 
  810       2.036763083804e+03       1.203303390684e+01       0.000000000000e+00       6.166666939437e+01       1.598301014951e-08       1.179136228329e-05       2.901591328786e-07 
  811       2.025550179483e+03       1.222541959023e+01       0.000000000000e+00       6.286632896298e+01       1.595120924830e-08       1.172746181321e-05       2.990344093629e-07 
  812       2.014198993394e+03       1.242083437507e+01       0.000000000000e+00       6.403971054932e+01       1.591949379513e-08       1.166214702634e-05       3.078956255399e-07 
  813       2.002712873407e+03       1.261920950688e+01       0.000000000000e+00       6.518618603793e+01       1.588786208628e-08       1.159538415722e-05       3.167489201261e-07 
  814       1.991095205304e+03       1.282047542064e+01       0.000000000000e+00       6.630512276370e+01       1.585631230917e-08       1.152713905764e-05       3.256005277818e-07 
  815       1.979349412896e+03       1.302456173814e+01       0.000000000000e+00       6.739588349963e+01       1.582484254100e-08       1.145737719447e-05       3.344567797154e-07 
  816       1.967478958147e+03       1.323139726537e+01       0.000000000000e+00       6.845782644467e+01       1.579345074738e-08       1.138606364749e-05       3.433241042890e-07 
  817       1.955487326862e+03       1.344090705214e+01       0.000000000000e+00       6.949039770922e+01       1.576213531499e-08       1.131317923470e-05       3.522075011638e-07 
  818       1.943377985259e+03       1.365300351857e+01       0.000000000000e+00       7.049341060775e+01       1.573089667327e-08       1.123876936667e-05       3.611059176537e-07 
  819       1.931154422861e+03       1.386759516491e+01       0.000000000000e+00       7.146677133080e+01       1.569973572778e-08       1.116289649533e-05       3.700167498322e-07 
  820       1.918820166972e+03       1.408458949182e+01       0.000000000000e+00       7.241038690363e+01       1.566865333063e-08       1.108562411117e-05       3.789373576052e-07 
  821       1.906378782791e+03       1.430389299727e+01       0.000000000000e+00       7.332416519064e+01       1.563765027960e-08       1.100701674975e-05       3.878650644984e-07 
  822       1.893833873532e+03       1.452541117335e+01       0.000000000000e+00       7.420801489975e+01       1.560672731735e-08       1.092713999826e-05       3.967971574437e-07 
  823       1.881189080540e+03       1.474904850317e+01       0.000000000000e+00       7.506184558683e+01       1.557588513055e-08       1.084606050206e-05       4.057308865647e-07 
  824       1.868448083410e+03       1.497470845771e+01       0.000000000000e+00       7.588556766007e+01       1.554512434908e-08       1.076384597134e-05       4.146634649629e-07 
  825       1.855614600102e+03       1.520229349265e+01       0.000000000000e+00       7.667909238439e+01       1.551444554516e-08       1.068056518763e-05       4.235920685016e-07 
  826       1.842692387059e+03       1.543170504531e+01       0.000000000000e+00       7.744233188588e+01       1.548384923253e-08       1.059628801050e-05       4.325138355914e-07 
  827       1.829685239327e+03       1.566284353140e+01       0.000000000000e+00       7.817519915613e+01       1.545333586556e-08       1.051108538415e-05       4.414258669729e-07 
  828       1.816596990671e+03       1.589560834197e+01       0.000000000000e+00       7.887760805671e+01       1.542290583844e-08       1.042502934409e-05       4.503252255013e-07 
  829       1.803431513689e+03       1.612989784024e+01       0.000000000000e+00       7.954947332350e+01       1.539255948427e-08       1.033819302376e-05       4.592089359283e-07 
  830       1.790192719935e+03       1.636560935846e+01       0.000000000000e+00       8.019071057113e+01       1.536229707422e-08       1.025065066129e-05       4.680739846849e-07 
  831       1.776884560033e+03       1.660263919477e+01       0.000000000000e+00       8.080123629740e+01       1.533211881666e-08       1.016247760612e-05       4.769173196633e-07 
  832       1.763511023797e+03       1.684088261005e+01       0.000000000000e+00       8.138096788763e+01       1.530202485626e-08       1.007375032578e-05       4.857358499981e-07 
  833       1.750076140343e+03       1.708023382481e+01       0.000000000000e+00       8.192982361910e+01       1.527201527313e-08       9.984546412592e-06       4.945264458473e-07 
  834       1.736583978215e+03       1.732058601604e+01       0.000000000000e+00       8.244772266544e+01       1.524209008193e-08       9.894944590407e-06       5.032859381724e-07 
  835       1.723038645494e+03       1.756183131403e+01       0.000000000000e+00       8.293458510103e+01       1.521224923094e-08       9.805024721406e-06       5.120111185184e-07 
  836       1.709444289921e+03       1.780386079931e+01       0.000000000000e+00       8.339033190540e+01       1.518249260121e-08       9.714867812852e-06       5.206987387932e-07 
  837       1.695805099011e+03       1.804656449943e+01       0.000000000000e+00       8.381488496764e+01       1.515282000564e-08       9.624556023900e-06       5.293455110461e-07 
  838       1.682125300173e+03       1.828983138588e+01       0.000000000000e+00       8.420816709080e+01       1.512323118807e-08       9.534172672405e-06       5.379481072466e-07 
  839       1.668409160827e+03       1.853354937091e+01       0.000000000000e+00       8.457010199627e+01       1.509372582233e-08       9.443802241757e-06       5.465031590616e-07 
  840       1.654660988520e+03       1.877760530444e+01       0.000000000000e+00       8.490061432821e+01       1.506430351140e-08       9.353530387720e-06       5.550072576331e-07 
  841       1.640885131043e+03       1.902188497084e+01       0.000000000000e+00       8.519962965796e+01       1.503496378640e-08       9.263443945299e-06       5.634569533551e-07 
  842       1.627085976552e+03       1.926627308589e+01       0.000000000000e+00       8.546707448839e+01       1.500570610572e-08       9.173630935615e-06       5.718487556494e-07 
  843       1.613267953682e+03       1.951065329355e+01       0.000000000000e+00       8.570287625835e+01       1.497652985405e-08       9.084180572801e-06       5.801791327418e-07 
  844       1.599435531665e+03       1.975490816290e+01       0.000000000000e+00       8.590696334705e+01       1.494743434147e-08       8.995183270911e-06       5.884445114370e-07 
  845       1.585593220450e+03       1.999891918492e+01       0.000000000000e+00       8.607926507847e+01       1.491841880248e-08       8.906730650849e-06       5.966412768936e-07 
  846       1.571745570816e+03       2.024256676944e+01       0.000000000000e+00       8.621971172577e+01       1.488948239504e-08       8.818915547306e-06       6.047657723986e-07 
  847       1.557897174494e+03       2.048573024191e+01       0.000000000000e+00       8.632823451565e+01       1.486062419964e-08       8.731832015724e-06       6.128142991403e-07 
  848       1.544052664280e+03       2.072828784034e+01       0.000000000000e+00       8.640476563281e+01       1.483184321834e-08       8.645575339269e-06       6.207831159825e-07 
  849       1.530216714158e+03       2.097011671209e+01       0.000000000000e+00       8.644923822431e+01       1.480313837378e-08       8.560242035822e-06       6.286684392365e-07 
  850       1.516394039410e+03       2.121109291081e+01       0.000000000000e+00       8.646158640399e+01       1.477450850821e-08       8.475929864986e-06       6.364664424338e-07 
  851       1.502589396741e+03       2.145109139322e+01       0.000000000000e+00       8.644174525685e+01       1.474595238252e-08       8.392737835110e-06       6.441732560974e-07 
  852       1.488807584392e+03       2.168998601602e+01       0.000000000000e+00       8.638965084349e+01       1.471746867529e-08       8.310766210326e-06       6.517849675135e-07 
  853       1.475053442259e+03       2.192764953274e+01       0.000000000000e+00       8.630524020448e+01       1.468905598172e-08       8.230116517609e-06       6.592976205015e-07 
  854       1.461331852007e+03       2.216395359060e+01       0.000000000000e+00       8.618845136475e+01       1.466071281271e-08       8.150891553844e-06       6.667072151849e-07 
  855       1.447647737195e+03       2.239876872737e+01       0.000000000000e+00       8.603922333805e+01       1.463243759383e-08       8.073195392918e-06       6.740097077606e-07 
  856       1.434005663750e+03       2.263197397246e+01       0.000000000000e+00       8.585756137833e+01       1.460422907835e-08       7.997107326251e-06       6.812015766794e-07 
  857       1.420408633710e+03       2.286348583604e+01       0.000000000000e+00       8.564373394488e+01       1.457608760371e-08       7.922602938948e-06       6.882815375391e-07 
  858       1.406859271150e+03       2.309322980802e+01       0.000000000000e+00       8.539807910466e+01       1.454801387586e-08       7.849631031162e-06       6.952488715509e-07 
  859       1.393360220001e+03       2.332113079705e+01       0.000000000000e+00       8.512093960465e+01       1.452000855837e-08       7.778139496819e-06       7.021028631331e-07 
  860       1.379914144105e+03       2.354711312898e+01       0.000000000000e+00       8.481266288697e+01       1.449207227193e-08       7.708075317936e-06       7.088427999570e-07 
  861       1.366523727265e+03       2.377110054526e+01       0.000000000000e+00       8.447360110391e+01       1.446420559362e-08       7.639384558919e-06       7.154679729942e-07 
  862       1.353191673300e+03       2.399301620138e+01       0.000000000000e+00       8.410411113303e+01       1.443640905638e-08       7.572012360861e-06       7.219776765625e-07 
  863       1.339920706095e+03       2.421278266531e+01       0.000000000000e+00       8.370455459226e+01       1.440868314831e-08       7.505902935809e-06       7.283712083731e-07 
  864       1.326713569652e+03       2.443032191593e+01       0.000000000000e+00       8.327529785490e+01       1.438102831210e-08       7.440999561035e-06       7.346478695778e-07 
  865       1.313573028145e+03       2.464555534145e+01       0.000000000000e+00       8.281671206478e+01       1.435344494435e-08       7.377244573276e-06       7.408069648155e-07 
  866       1.300501865971e+03       2.485840373787e+01       0.000000000000e+00       8.232917315128e+01       1.432593339494e-08       7.314579362975e-06       7.468478022600e-07 
  867       1.287502887798e+03       2.506878730736e+01       0.000000000000e+00       8.181306184440e+01       1.429849396640e-08       7.252944368501e-06       7.527696936671e-07 
  868       1.274578918626e+03       2.527662565675e+01       0.000000000000e+00       8.126876368989e+01       1.427112691328e-08       7.192279070351e-06       7.585719544220e-07 
  869       1.261732803830e+03       2.548183779594e+01       0.000000000000e+00       8.069666906426e+01       1.424383244145e-08       7.132521985352e-06       7.642539035875e-07 
  870       1.248967409216e+03       2.568434213630e+01       0.000000000000e+00       8.009717318989e+01       1.421661070750e-08       7.073610660834e-06       7.698148639512e-07 
