# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
 1191       1.331285519624e+03       1.359378076277e+01       0.000000000000e+00      -4.999286334353e+01       2.962858465747e-09      -1.269371948932e-07       1.336760363991e-07 
 1192       1.329882502680e+03       1.350033019280e+01       0.000000000000e+00      -4.890753152257e+01       2.957849577808e-09      -1.235892132175e-07       1.293199025673e-07 
 1193       1.328396634365e+03       1.341217952238e+01       0.000000000000e+00      -4.782172703230e+01       2.952852754108e-09      -1.200767496425e-07       1.249691013151e-07 
 1194       1.326828173520e+03       1.332934059446e+01       0.000000000000e+00      -4.673589697715e+01       2.947867954873e-09      -1.164021357741e-07       1.206236050332e-07 
 1195       1.325177382660e+03       1.325182519128e+01       0.000000000000e+00      -4.565049140485e+01       2.942895136122e-09      -1.125677344858e-07       1.162833849250e-07 
 1196       1.323444527977e+03       1.317964503421e+01       0.000000000000e+00      -4.456596331250e+01       2.937934249629e-09      -1.085759400597e-07       1.119484109994e-07 
 1197       1.321629879349e+03       1.311281178344e+01       0.000000000000e+00      -4.348276865271e+01       2.932985242890e-09      -1.044291783287e-07       1.076186520639e-07 
 1198       1.319733710355e+03       1.305133703781e+01       0.000000000000e+00      -4.240136633967e+01       2.928048059079e-09      -1.001299068182e-07       1.032940757186e-07 
 1199       1.317756298276e+03       1.299523233458e+01       0.000000000000e+00      -4.132221825523e+01       2.923122637015e-09      -9.568061488827e-08       9.897464834880e-08 
 1200       1.315697924110e+03       1.294450914917e+01       0.000000000000e+00      -4.024578925504e+01       2.918208911118e-09      -9.108382387610e-08       9.466033511840e-08 
 1201       1.313558872576e+03       1.289917889496e+01       0.000000000000e+00      -3.917254717463e+01       2.913306811376e-09      -8.634208723867e-08       9.035109996335e-08 
 1202       1.311339432129e+03       1.285925292306e+01       0.000000000000e+00      -3.810296283548e+01       2.908416263305e-09      -8.145799069568e-08       8.604690558471e-08 
 1203       1.309039894963e+03       1.282474252209e+01       0.000000000000e+00      -3.703751005118e+01       2.903537187909e-09      -7.643415237268e-08       8.174771344187e-08 
 1204       1.306660557022e+03       1.279565891791e+01       0.000000000000e+00      -3.597666563346e+01       2.898669501640e-09      -7.127322294451e-08       7.745348374578e-08 
 1205       1.304201718013e+03       1.277201327346e+01       0.000000000000e+00      -3.492090939833e+01       2.893813116362e-09      -6.597788577892e-08       7.316417545212e-08 
 1206       1.301663681407e+03       1.275381668848e+01       0.000000000000e+00      -3.387072417217e+01       2.888967939313e-09      -6.055085708048e-08       6.887974625448e-08 
 1207       1.299046754455e+03       1.274108019931e+01       0.000000000000e+00      -3.282659579783e+01       2.884133873059e-09      -5.499488603470e-08       6.460015257752e-08 
 1208       1.296351248194e+03       1.273381477865e+01       0.000000000000e+00      -3.178901314071e+01       2.879310815463e-09      -4.931275495245e-08       6.032534957013e-08 
 1209       1.293577477455e+03       1.273203133535e+01       0.000000000000e+00      -3.075846809488e+01       2.874498659636e-09      -4.350727941456e-08       5.605529109852e-08 
 1210       1.290725760875e+03       1.273574071414e+01       0.000000000000e+00      -2.973545558916e+01       2.869697293908e-09      -3.758130841672e-08       5.178992973939e-08 
 1211       1.287796557725e+03       1.274494283185e+01       0.000000000000e+00      -2.872043037827e+01       2.864906627497e-09      -3.153719974555e-08       4.752931093376e-08 
 1212       1.284790880190e+03       1.275959394276e+01       0.000000000000e+00      -2.771367683300e+01       2.860126668301e-09      -2.537523541255e-08       4.327385732910e-08 
 1213       1.281709886087e+03       1.277963897763e+01       0.000000000000e+00      -2.671543759047e+01       2.855357446906e-09      -1.909517784121e-08       3.902408956770e-08 
 1214       1.278554742508e+03       1.280502237038e+01       0.000000000000e+00      -2.572595662911e+01       2.850598991008e-09      -1.269679205838e-08       3.478053260770e-08 
 1215       1.275326625848e+03       1.283568805702e+01       0.000000000000e+00      -2.474547927124e+01       2.845851325388e-09      -6.179845711173e-09       3.054371573931e-08 
 1216       1.272026721818e+03       1.287157947443e+01       0.000000000000e+00      -2.377425218558e+01       2.841114471879e-09       4.558909159985e-10       2.631417260107e-08 
 1217       1.268656225469e+03       1.291263955936e+01       0.000000000000e+00      -2.281252338988e+01       2.836388449344e-09       7.210644884404e-09       2.209244119613e-08 
 1218       1.265216341213e+03       1.295881074723e+01       0.000000000000e+00      -2.186054225346e+01       2.831673273643e-09       1.408464058393e-08       1.787906390855e-08 
 1219       1.261708282840e+03       1.301003497107e+01       0.000000000000e+00      -2.091855949973e+01       2.826968957606e-09       2.107809971600e-08       1.367458751962e-08 
 1220       1.258133273539e+03       1.306625366036e+01       0.000000000000e+00      -1.998682720884e+01       2.822275511008e-09       2.819124127642e-08       9.479563224265e-09 
 1221       1.254492545921e+03       1.312740773996e+01       0.000000000000e+00      -1.906559882017e+01       2.817592940534e-09       3.542428153824e-08       5.294546647346e-09 
 1222       1.250787342036e+03       1.319343762894e+01       0.000000000000e+00      -1.815512913495e+01       2.812921249758e-09       4.277743403453e-08       1.120097860130e-09 
 1223       1.247018913393e+03       1.326428323953e+01       0.000000000000e+00      -1.725567431877e+01       2.808260439107e-09       5.025090954122e-08      -3.043218603305e-09 
 1224       1.243188520983e+03       1.333988397595e+01       0.000000000000e+00      -1.636749190420e+01       2.803610505837e-09       5.784491605974e-08      -7.194833729613e-09 
 1225       1.239297435296e+03       1.342017873334e+01       0.000000000000e+00      -1.549084079332e+01       2.798971444003e-09       6.555965879983e-08      -1.133417400970e-08 
 1226       1.235346936344e+03       1.350510589658e+01       0.000000000000e+00      -1.462598126027e+01       2.794343244427e-09       7.339534016214e-08      -1.546066142220e-08 
 1227       1.231338313679e+03       1.359460333926e+01       0.000000000000e+00      -1.377317495388e+01       2.789725894675e-09       8.135215972091e-08      -1.957371341698e-08 
 1228       1.227272866412e+03       1.368860842250e+01       0.000000000000e+00      -1.293268490017e+01       2.785119379021e-09       8.943031420657e-08      -2.367274289855e-08 
 1229       1.223151903238e+03       1.378705799386e+01       0.000000000000e+00      -1.210477550492e+01       2.780523678422e-09       9.762999748832e-08      -2.775715820948e-08 
 1230       1.218976742452e+03       1.388988838621e+01       0.000000000000e+00      -1.128971255630e+01       2.775938770486e-09       1.059514005567e-07      -3.182636311382e-08 
 1231       1.214748711970e+03       1.399703541665e+01       0.000000000000e+00      -1.048776322733e+01       2.771364629444e-09       1.143947115059e-07      -3.587975678045e-08 
 1232       1.210469149349e+03       1.410843438535e+01       0.000000000000e+00      -9.699196078553e+00       2.766801226118e-09       1.229601155167e-07      -3.991673376640e-08 
 1233       1.206139401808e+03       1.422402007446e+01       0.000000000000e+00      -8.924281060513e+00       2.762248527897e-09       1.316477948385e-07      -4.393668400023e-08 
 1234       1.201760826247e+03       1.434372674699e+01       0.000000000000e+00      -8.163289516371e+00       2.757706498698e-09       1.404579287717e-07      -4.793899276526e-08 
 1235       1.197334789270e+03       1.446748814571e+01       0.000000000000e+00      -7.416494184451e+00       2.753175098942e-09       1.493906936505e-07      -5.192304068284e-08 
 1236       1.192862667200e+03       1.459523749200e+01       0.000000000000e+00      -6.684169200807e+00       2.748654285524e-09       1.584462628247e-07      -5.588820369565e-08 
 1237       1.188345846105e+03       1.472690748477e+01       0.000000000000e+00      -5.966590101788e+00       2.744144011780e-09       1.676248066426e-07      -5.983385305083e-08 
 1238       1.183785721812e+03       1.486243029932e+01       0.000000000000e+00      -5.264033826604e+00       2.739644227457e-09       1.769264924327e-07      -6.375935528326e-08 
 1239       1.179183699934e+03       1.500173758624e+01       0.000000000000e+00      -4.576778719888e+00       2.735154878684e-09       1.863514844866e-07      -6.766407219865e-08 
 1240       1.174541195883e+03       1.514476047029e+01       0.000000000000e+00      -3.905104534266e+00       2.730675907940e-09       1.958999440404e-07      -7.154736085672e-08 
 1241       1.169859634897e+03       1.529142954929e+01       0.000000000000e+00      -3.249292432915e+00       2.726207254024e-09       2.055720292576e-07      -7.540857355431e-08 
 1242       1.165140452054e+03       1.544167489299e+01       0.000000000000e+00      -2.609624992132e+00       2.721748852022e-09       2.153678952109e-07      -7.924705780846e-08 
 1243       1.160385092297e+03       1.559542604197e+01       0.000000000000e+00      -1.986386203897e+00       2.717300633280e-09       2.252876938645e-07      -8.306215633948e-08 
 1244       1.155595010451e+03       1.575261200651e+01       0.000000000000e+00      -1.379861478441e+00       2.712862525368e-09       2.353315740560e-07      -8.685320705399e-08 
 1245       1.150771671244e+03       1.591316126551e+01       0.000000000000e+00      -7.903376468034e-01       2.708434452054e-09       2.454996814785e-07      -9.061954302794e-08 
 1246       1.145916549328e+03       1.607700176532e+01       0.000000000000e+00      -2.181029634061e-01       2.704016333268e-09       2.557921586626e-07      -9.436049248958e-08 
 1247       1.141031129300e+03       1.624406091867e+01       0.000000000000e+00       3.365528913889e-01       2.699608085072e-09       2.662091449587e-07      -9.807537880245e-08 
 1248       1.136116905717e+03       1.641426560354e+01       0.000000000000e+00       8.733388087117e-01       2.695209619631e-09       2.767507765185e-07      -1.017635204483e-07 
 1249       1.131175383122e+03       1.658754216203e+01       0.000000000000e+00       1.391962248620e+00       2.690820845175e-09       2.874171862770e-07      -1.054242310100e-07 
 1250       1.126208076063e+03       1.676381639928e+01       0.000000000000e+00       1.892129237536e+00       2.686441665975e-09       2.982085039348e-07      -1.090568191543e-07 
 1251       1.121216473079e+03       1.694301189557e+01       0.000000000000e+00       2.373596645173e+00       2.682072003823e-09       3.091240820510e-07      -1.126606387687e-07 
 1252       1.116201928161e+03       1.712504492335e+01       0.000000000000e+00       2.836329689093e+00       2.677711863110e-09       3.201601595074e-07      -1.162352403666e-07 
 1253       1.111165768068e+03       1.730982946861e+01       0.000000000000e+00       3.280346265593e+00       2.673361267204e-09       3.313121570832e-07      -1.197802222998e-07 
 1254       1.106109328252e+03       1.749727891100e+01       0.000000000000e+00       3.705664838608e+00       2.669020237049e-09       3.425754474425e-07      -1.232951808392e-07 
 1255       1.101033952885e+03       1.768730602259e+01       0.000000000000e+00       4.112304441152e+00       2.664688791142e-09       3.539453549376e-07      -1.267797101693e-07 
 1256       1.095940994870e+03       1.787982296660e+01       0.000000000000e+00       4.500284676764e+00       2.660366945507e-09       3.654171554122e-07      -1.302334023823e-07 
 1257       1.090831815859e+03       1.807474129620e+01       0.000000000000e+00       4.869625720942e+00       2.656054713680e-09       3.769860760039e-07      -1.336558474727e-07 
 1258       1.085707786274e+03       1.827197195321e+01       0.000000000000e+00       5.220348322587e+00       2.651752106677e-09       3.886472949464e-07      -1.370466333310e-07 
 1259       1.080570285320e+03       1.847142526692e+01       0.000000000000e+00       5.552473805445e+00       2.647459132978e-09       4.003959413718e-07      -1.404053457390e-07 
 1260       1.075420701007e+03       1.867301095280e+01       0.000000000000e+00       5.866024069545e+00       2.643175798502e-09       4.122270951120e-07      -1.437315683630e-07 
 1261       1.070260430162e+03       1.887663811124e+01       0.000000000000e+00       6.161021592640e+00       2.638902106583e-09       4.241357865003e-07      -1.470248827489e-07 
 1262       1.065090878450e+03       1.908221522638e+01       0.000000000000e+00       6.437489431651e+00       2.634638057947e-09       4.361169961722e-07      -1.502848683160e-07 
 1263       1.059913460392e+03       1.928965016478e+01       0.000000000000e+00       6.695451224103e+00       2.630383650690e-09       4.481656548666e-07      -1.535111023517e-07 
 1264       1.054729599379e+03       1.949885017424e+01       0.000000000000e+00       6.934931189568e+00       2.626138880256e-09       4.602766432255e-07      -1.567031600052e-07 
 1265       1.049540727692e+03       1.970972188252e+01       0.000000000000e+00       7.155954131108e+00       2.621903739408e-09       4.724447915951e-07      -1.598606142822e-07 
 1266       1.044348286519e+03       1.992217129610e+01       0.000000000000e+00       7.358545436712e+00       2.617678218211e-09       4.846648798244e-07      -1.629830360391e-07 
 1267       1.039153725973e+03       2.013610379896e+01       0.000000000000e+00       7.542731080737e+00       2.613462304006e-09       4.969316370659e-07      -1.660699939771e-07 
 1268       1.033958505106e+03       2.035142415129e+01       0.000000000000e+00       7.708537625352e+00       2.609255981384e-09       5.092397415737e-07      -1.691210546365e-07 
 1269       1.028764091930e+03       2.056803648831e+01       0.000000000000e+00       7.855992221975e+00       2.605059232167e-09       5.215838205032e-07      -1.721357823910e-07 
 1270       1.023571963435e+03       2.078584431895e+01       0.000000000000e+00       7.985122612717e+00       2.600872035380e-09       5.339584497089e-07      -1.751137394416e-07 
 1271       1.018383605602e+03       2.100475052466e+01       0.000000000000e+00       8.095957131820e+00       2.596694367229e-09       5.463581535430e-07      -1.780544858114e-07 
 1272       1.013200513424e+03       2.122465735817e+01       0.000000000000e+00       8.188524707098e+00       2.592526201076e-09       5.587774046534e-07      -1.809575793393e-07 
 1273       1.008024190923e+03       2.144546644220e+01       0.000000000000e+00       8.262854861381e+00       2.588367507417e-09       5.712106237809e-07      -1.838225756744e-07 
 1274       1.002856151165e+03       2.166707876824e+01       0.000000000000e+00       8.318977713950e+00       2.584218253856e-09       5.836521795567e-07      -1.866490282704e-07 
 1275       9.976979162817e+02       2.188939469533e+01       0.000000000000e+00       8.356923981985e+00       2.580078405080e-09       5.960963882994e-07      -1.894364883791e-07 
 1276       9.925510174829e+02       2.211231394876e+01       0.000000000000e+00       8.376724981997e+00       2.575947922838e-09       6.085375138114e-07      -1.921845050455e-07 
 1277       9.874169950776e+02       2.233573561890e+01       0.000000000000e+00       8.378412631276e+00       2.571826765913e-09       6.209697671753e-07      -1.948926251014e-07 
 1278       9.822973984897e+02       2.255955815988e+01       0.000000000000e+00       8.362019449331e+00       2.567714890098e-09       6.333873065498e-07      -1.975603931596e-07 
 1279       9.771937862758e+02       2.278367938839e+01       0.000000000000e+00       8.327578559324e+00       2.563612248175e-09       6.457842369658e-07      -2.001873516082e-07 
 1280       9.721077261425e+02       2.300799648242e+01       0.000000000000e+00       8.275123689520e+00       2.559518789884e-09       6.581546101211e-07      -2.027730406049e-07 
 1281       9.670407949639e+02       2.323240598004e+01       0.000000000000e+00       8.204689174722e+00       2.555434461906e-09       6.704924241758e-07      -2.053169980706e-07 
 1282       9.619945787989e+02       2.345680377812e+01       0.000000000000e+00       8.116309957711e+00       2.551359207829e-09       6.827916235471e-07      -2.078187596843e-07 
 1283       9.569706729085e+02       2.368108513111e+01       0.000000000000e+00       8.010021590691e+00       2.547292968132e-09       6.950460987036e-07      -2.102778588765e-07 
 1284       9.519706817733e+02       2.390514464978e+01       0.000000000000e+00       7.885860236728e+00       2.543235680152e-09       7.072496859591e-07      -2.126938268240e-07 
 1285       9.469962191107e+02       2.412887629998e+01       0.000000000000e+00       7.743862671187e+00       2.539187278067e-09       7.193961672668e-07      -2.150661924434e-07 
 1286       9.420489078928e+02       2.435217340142e+01       0.000000000000e+00       7.584066283180e+00       2.535147692863e-09       7.314792700127e-07      -2.173944823857e-07 
 1287       9.371303803630e+02       2.457492862639e+01       0.000000000000e+00       7.406509076998e+00       2.531116852312e-09       7.434926668084e-07      -2.196782210301e-07 
 1288       9.322422780541e+02       2.479703399853e+01       0.000000000000e+00       7.211229673562e+00       2.527094680949e-09       7.554299752843e-07      -2.219169304782e-07 
 1289       9.273862518050e+02       2.501838089159e+01       0.000000000000e+00       6.998267311852e+00       2.523081100041e-09       7.672847578816e-07      -2.241101305484e-07 
 1290       9.225639617789e+02       2.523886002819e+01       0.000000000000e+00       6.767661850358e+00       2.519076027567e-09       7.790505216453e-07      -2.262573387692e-07 
 1291       9.177769192597e+02       2.545836891316e+01       0.000000000000e+00       6.519485801910e+00       2.515079396260e-09       7.907220142120e-07      -2.283582495672e-07 
 1292       9.130260100486e+02       2.567683422831e+01       0.000000000000e+00       6.253940832306e+00       2.511091208245e-09       8.022991362990e-07      -2.304132751722e-07 
 1293       9.083119657048e+02       2.589418968880e+01       0.000000000000e+00       5.971262357367e+00       2.507111481587e-09       8.137830952157e-07      -2.324230138816e-07 
 1294       9.036355212825e+02       2.611036863087e+01       0.000000000000e+00       5.671687612429e+00       2.503140232314e-09       8.251751147504e-07      -2.343880717317e-07 
 1295       8.989974153364e+02       2.632530401107e+01       0.000000000000e+00       5.355455656085e+00       2.499177474395e-09       8.364764352414e-07      -2.363090625301e-07 
 1296       8.943983899281e+02       2.653892840563e+01       0.000000000000e+00       5.022807373928e+00       2.495223219726e-09       8.476883136487e-07      -2.381866078892e-07 
 1297       8.898391906319e+02       2.675117400968e+01       0.000000000000e+00       4.673985482303e+00       2.491277478110e-09       8.588120236250e-07      -2.400213372583e-07 
 1298       8.853205665407e+02       2.696197263658e+01       0.000000000000e+00       4.309234532045e+00       2.487340257238e-09       8.698488555874e-07      -2.418138879575e-07 
 1299       8.808432702724e+02       2.717125571718e+01       0.000000000000e+00       3.928800912230e+00       2.483411562670e-09       8.808001167894e-07      -2.435649052101e-07 
 1300       8.764080579753e+02       2.737895429915e+01       0.000000000000e+00       3.532932853916e+00       2.479491397818e-09       8.916671313923e-07      -2.452750421763e-07 
 1301       8.720156893346e+02       2.758499904625e+01       0.000000000000e+00       3.121880433893e+00       2.475579763928e-09       9.024512405374e-07      -2.469449599857e-07 
 1302       8.676669275783e+02       2.778932023760e+01       0.000000000000e+00       2.695895578423e+00       2.471676660058e-09       9.131538024179e-07      -2.485753277710e-07 
 1303       8.633625394829e+02       2.799184776701e+01       0.000000000000e+00       2.255232066989e+00       2.467782083062e-09       9.237761923509e-07      -2.501668227012e-07 
 1304       8.591032953799e+02       2.819251114225e+01       0.000000000000e+00       1.800145536040e+00       2.463896027571e-09       9.343198028500e-07      -2.517201300147e-07 
 1305       8.548899691613e+02       2.839123948433e+01       0.000000000000e+00       1.330893482735e+00       2.460018485970e-09       9.447860436976e-07      -2.532359430529e-07 
 1306       8.507233382858e+02       2.858796152682e+01       0.000000000000e+00       8.477352686897e-01       2.456149448388e-09       9.551763420172e-07      -2.547149632938e-07 
 1307       8.466041837850e+02       2.878260561510e+01       0.000000000000e+00       3.509321237194e-01       2.452288902668e-09       9.654921423461e-07      -2.561579003849e-07 
 1308       8.425332902691e+02       2.897509970569e+01       0.000000000000e+00      -1.592528504127e-01       2.448436834356e-09       9.757349067084e-07      -2.575654721772e-07 
 1309       8.385114459330e+02       2.916537136552e+01       0.000000000000e+00      -6.825546762516e-01       2.444593226679e-09       9.859061146873e-07      -2.589384047589e-07 
 1310       8.345394425625e+02       2.935334777123e+01       0.000000000000e+00      -1.218706496905e+00       2.440758060525e-09       9.960072634987e-07      -2.602774324886e-07 
 1311       8.306180755397e+02       2.953895570844e+01       0.000000000000e+00      -1.767439572299e+00       2.436931314423e-09       1.006039868064e-06      -2.615832980292e-07 
 1312       8.267481438498e+02       2.972212157108e+01       0.000000000000e+00      -2.328483275431e+00       2.433112964527e-09       1.016005461082e-06      -2.628567523819e-07 
 1313       8.229304500865e+02       2.990277136064e+01       0.000000000000e+00      -2.901565088624e+00       2.429302984595e-09       1.025905593107e-06      -2.640985549196e-07 
 1314       8.191658004583e+02       3.008083068547e+01       0.000000000000e+00      -3.486410599784e+00       2.425501345966e-09       1.035741832614e-06      -2.653094734209e-07 
 1315       8.154550047944e+02       3.025622476009e+01       0.000000000000e+00      -4.082743498654e+00       2.421708017545e-09       1.045515766080e-06      -2.664902841042e-07 
 1316       8.117988765507e+02       3.042887840447e+01       0.000000000000e+00      -4.690285573066e+00       2.417922965782e-09       1.055228998054e-06      -2.676417716616e-07 
 1317       8.081982328157e+02       3.059871604331e+01       0.000000000000e+00      -5.308756705199e+00       2.414146154652e-09       1.064883151231e-06      -2.687647292924e-07 
 1318       8.046538943167e+02       3.076566170533e+01       0.000000000000e+00      -5.937874867829e+00       2.410377545632e-09       1.074479866527e-06      -2.698599587380e-07 
 1319       8.011666854256e+02       3.092963902260e+01       0.000000000000e+00      -6.577356120592e+00       2.406617097688e-09       1.084020803152e-06      -2.709282703155e-07 
 1320       7.977374341652e+02       3.109057122977e+01       0.000000000000e+00      -7.226914606229e+00       2.402864767248e-09       1.093507638684e-06      -2.719704829519e-07 
 1321       7.943669722147e+02       3.124838116341e+01       0.000000000000e+00      -7.886262546848e+00       2.399120508188e-09       1.102942069145e-06      -2.729874242186e-07 
 1322       7.910561349162e+02       3.140299126127e+01       0.000000000000e+00      -8.555110240174e+00       2.395384271805e-09       1.112325809071e-06      -2.739799303653e-07 
 1323       7.878057612806e+02       3.155432356158e+01       0.000000000000e+00      -9.233166055807e+00       2.391656006805e-09       1.121660591593e-06      -2.749488463546e-07 
 1324       7.846166939931e+02       3.170229970235e+01       0.000000000000e+00      -9.920136431474e+00       2.387935659275e-09       1.130948168506e-06      -2.758950258964e-07 
 1325       7.814897794198e+02       3.184684092065e+01       0.000000000000e+00      -1.061572586929e+01       2.384223172667e-09       1.140190310348e-06      -2.768193314822e-07 
 1326       7.784258676137e+02       3.198786805190e+01       0.000000000000e+00      -1.131963693199e+01       2.380518487778e-09       1.149388806469e-06      -2.777226344197e-07 
 1327       7.754258123202e+02       3.212530152918e+01       0.000000000000e+00      -1.203157023923e+01       2.376821542726e-09       1.158545465113e-06      -2.786058148673e-07 
 1328       7.724904709834e+02       3.225906138248e+01       0.000000000000e+00      -1.275122446379e+01       2.373132272934e-09       1.167662113488e-06      -2.794697618686e-07 
 1329       7.696207047522e+02       3.238906723803e+01       0.000000000000e+00      -1.347829632787e+01       2.369450611106e-09       1.176740597843e-06      -2.803153733872e-07 
 1330       7.668173784861e+02       3.251523831757e+01       0.000000000000e+00      -1.421248059929e+01       2.365776487207e-09       1.185782783543e-06      -2.811435563414e-07 
 1331       7.640811858497e+02       3.263750499979e+01       0.000000000000e+00      -1.495347260740e+01       2.362109843655e-09       1.194790316698e-06      -2.819550245183e-07 
 1332       7.614121224816e+02       3.275584364500e+01       0.000000000000e+00      -1.570097582826e+01       2.358450681307e-09       1.203763904591e-06      -2.827496886006e-07 
 1333       7.588100070498e+02       3.287024215162e+01       0.000000000000e+00      -1.645469437527e+01       2.354799014442e-09       1.212704023550e-06      -2.835272561649e-07 
 1334       7.562746556327e+02       3.298068842880e+01       0.000000000000e+00      -1.721433048364e+01       2.351154855621e-09       1.221611156350e-06      -2.842874328861e-07 
 1335       7.538058817130e+02       3.308717039650e+01       0.000000000000e+00      -1.797958450676e+01       2.347518215676e-09       1.230485792242e-06      -2.850299225322e-07 
 1336       7.514034961721e+02       3.318967598559e+01       0.000000000000e+00      -1.875015491267e+01       2.343889103696e-09       1.239328426976e-06      -2.857544269570e-07 
 1337       7.490673072838e+02       3.328819313786e+01       0.000000000000e+00      -1.952573828043e+01       2.340267527005e-09       1.248139562833e-06      -2.864606460948e-07 
 1338       7.467971207092e+02       3.338270980617e+01       0.000000000000e+00      -2.030602929662e+01       2.336653491157e-09       1.256919708649e-06      -2.871482779535e-07 
 1339       7.445927394902e+02       3.347321395447e+01       0.000000000000e+00      -2.109072075168e+01       2.333046999912e-09       1.265669379845e-06      -2.878170186088e-07 
 1340       7.424539640439e+02       3.355969355787e+01       0.000000000000e+00      -2.187950353641e+01       2.329448055227e-09       1.274389098452e-06      -2.884665621979e-07 
 1341       7.403805921568e+02       3.364213660277e+01       0.000000000000e+00      -2.267206663835e+01       2.325856657238e-09       1.283079393142e-06      -2.890966009131e-07 
 1342       7.383724189789e+02       3.372053108687e+01       0.000000000000e+00      -2.346809713822e+01       2.322272804245e-09       1.291740799252e-06      -2.897068249957e-07 
 1343       7.364292370179e+02       3.379486501926e+01       0.000000000000e+00      -2.426728020635e+01       2.318696492697e-09       1.300373858814e-06      -2.902969227294e-07 
 1344       7.345508361334e+02       3.386512642054e+01       0.000000000000e+00      -2.506929909910e+01       2.315127717178e-09       1.308979120581e-06      -2.908665804347e-07 
 1345       7.327370035308e+02       3.393130332281e+01       0.000000000000e+00      -2.587383515527e+01       2.311566470387e-09       1.317557140057e-06      -2.914154824618e-07 
 1346       7.309875237559e+02       3.399338376981e+01       0.000000000000e+00      -2.668056779256e+01       2.308012743130e-09       1.326108479522e-06      -2.919433111851e-07 
 1347       7.293021786886e+02       3.405135581697e+01       0.000000000000e+00      -2.748917450396e+01       2.304466524298e-09       1.334633708064e-06      -2.924497469963e-07 
 1348       7.276807475375e+02       3.410520753148e+01       0.000000000000e+00      -2.829933085420e+01       2.300927800854e-09       1.343133401601e-06      -2.929344682984e-07 
 1349       7.261230068335e+02       3.415492699237e+01       0.000000000000e+00      -2.911071047617e+01       2.297396557818e-09       1.351608142913e-06      -2.933971514992e-07 
 1350       7.246287304246e+02       3.420050229057e+01       0.000000000000e+00      -2.992298506731e+01       2.293872778250e-09       1.360058521671e-06      -2.938374710053e-07 
 1351       7.231976894697e+02       3.424192152902e+01       0.000000000000e+00      -3.073582438611e+01       2.290356443236e-09       1.368485134460e-06      -2.942550992152e-07 
 1352       7.218296524327e+02       3.427917282268e+01       0.000000000000e+00      -3.154889624846e+01       2.286847531869e-09       1.376888584813e-06      -2.946497065137e-07 
 1353       7.205243850767e+02       3.431224429867e+01       0.000000000000e+00      -3.236186652411e+01       2.283346021236e-09       1.385269483234e-06      -2.950209612649e-07 
 1354       7.192816504586e+02       3.434112409628e+01       0.000000000000e+00      -3.317439913311e+01       2.279851886404e-09       1.393628447229e-06      -2.953685298062e-07 
 1355       7.181012089224e+02       3.436580036712e+01       0.000000000000e+00      -3.398615604221e+01       2.276365100397e-09       1.401966101333e-06      -2.956920764419e-07 
 1356       7.169828180943e+02       3.438626127512e+01       0.000000000000e+00      -3.479679726127e+01       2.272885634188e-09       1.410283077141e-06      -2.959912634366e-07 
 1357       7.159262328760e+02       3.440249499662e+01       0.000000000000e+00      -3.560598083973e+01       2.269413456678e-09       1.418580013330e-06      -2.962657510091e-07 
 1358       7.149312054396e+02       3.441448972049e+01       0.000000000000e+00      -3.641336286301e+01       2.265948534681e-09       1.426857555696e-06      -2.965151973258e-07 
 1359       7.139974852213e+02       3.442223364815e+01       0.000000000000e+00      -3.721859744893e+01       2.262490832909e-09       1.435116357173e-06      -2.967392584946e-07 
 1360       7.131248189155e+02       3.442571499365e+01       0.000000000000e+00      -3.802133674416e+01       2.259040313954e-09       1.443357077869e-06      -2.969375885580e-07 
 1361       7.123129504695e+02       3.442492198377e+01       0.000000000000e+00      -3.882123092060e+01       2.255596938274e-09       1.451580385091e-06      -2.971098394870e-07 
 1362       7.115616210771e+02       3.441984285807e+01       0.000000000000e+00      -3.961792817186e+01       2.252160664174e-09       1.459786953373e-06      -2.972556611749e-07 
 1363       7.108705691730e+02       3.441046586899e+01       0.000000000000e+00      -4.041107470964e+01       2.248731447792e-09       1.467977464505e-06      -2.973747014304e-07 
 1364       7.102395304267e+02       3.439677928188e+01       0.000000000000e+00      -4.120031476019e+01       2.245309243081e-09       1.476152607564e-06      -2.974666059713e-07 
 1365       7.096682377374e+02       3.437877137511e+01       0.000000000000e+00      -4.198529056070e+01       2.241894001792e-09       1.484313078940e-06      -2.975310184182e-07 
 1366       7.091564212271e+02       3.435643044012e+01       0.000000000000e+00      -4.276564235577e+01       2.238485673461e-09       1.492459582363e-06      -2.975675802879e-07 
 1367       7.087038082357e+02       3.432974478152e+01       0.000000000000e+00      -4.354100839378e+01       2.235084205387e-09       1.500592828938e-06      -2.975759309871e-07 
 1368       7.083101233145e+02       3.429870271712e+01       0.000000000000e+00      -4.431102492337e+01       2.231689542620e-09       1.508713537166e-06      -2.975557078057e-07 
 1369       7.079750882207e+02       3.426329257807e+01       0.000000000000e+00      -4.507532618982e+01       2.228301627942e-09       1.516822432978e-06      -2.975065459103e-07 
